1944,Captain America,writers,Jack Kirby,https://www.imdb.com/name/nm0456158
1944,Captain America,writers,Joe Simon,https://www.imdb.com/name/nm0800209
1944,Captain America,producers,William J. O'Sullivan,https://www.imdb.com/name/nm0642827
1944,Captain America,composers,Mort Glickman,https://www.imdb.com/name/nm0006101
1944,Captain America,cinematographers,John MacBurnie,https://www.imdb.com/name/nm0531397
1944,Captain America,editors,Wallace Grissell,https://www.imdb.com/name/nm0342622
1944,Captain America,editors,Earl Turner,https://www.imdb.com/name/nm0877525
1944,Captain America,editorial department,Murray Seldeen,https://www.imdb.com/name/nm0783018
1944,Captain America,art directors,Fred A. Ritter,https://www.imdb.com/name/nm0728745
1944,Captain America,set decorators,Charles S. Thompson,https://www.imdb.com/name/nm0859962
1944,Captain America,set decorators,John McCarthy Jr.,https://www.imdb.com/name/nm0565042
1944,Captain America,set decorators,Otto Siegel,https://www.imdb.com/name/nm0796992
1944,Captain America,make up department,Peggy Gray,https://www.imdb.com/name/nm0336875
1944,Captain America,make up department,Bob Mark,https://www.imdb.com/name/nm0548220
1944,Captain America,production managers ,Mack D'Agostino,https://www.imdb.com/name/nm0194890
1944,Captain America,production managers ,Max Schoenberg,https://www.imdb.com/name/nm0774402
1944,Captain America,sound department,Ed Borschell,https://www.imdb.com/name/nm0097458
1944,Captain America,sound department,Daniel J. Bloomberg,https://www.imdb.com/name/nm0089253
1944,Captain America,sound department,Herbert Norsch,https://www.imdb.com/name/nm0635942
1944,Captain America,special effects,Theodore Lydecker,https://www.imdb.com/name/nm0527966
1944,Captain America,special effects,Howard Lydecker,https://www.imdb.com/name/nm0527964
1944,Captain America,visual effects,Gordon Schaefer,https://www.imdb.com/name/nm0769619
1944,Captain America,stunts,John Bagni,https://www.imdb.com/name/nm0046773
1944,Captain America,stunts,John Daheim,https://www.imdb.com/name/nm0196876
1944,Captain America,stunts,Fred Graham,https://www.imdb.com/name/nm0334040
1944,Captain America,stunts,Duke Green,https://www.imdb.com/name/nm0337810
1944,Captain America,stunts,Charles Hutchison,https://www.imdb.com/name/nm0404431
1944,Captain America,stunts,Jerry Jerome,https://www.imdb.com/name/nm0422025
1944,Captain America,stunts,Bert LeBaron,https://www.imdb.com/name/nm0495454
1944,Captain America,stunts,George Magrill,https://www.imdb.com/name/nm0536499
1944,Captain America,stunts,Post Park,https://www.imdb.com/name/nm0661916
1944,Captain America,stunts,Eddie Parker,https://www.imdb.com/name/nm0662219
1944,Captain America,stunts,Allen Pomeroy,https://www.imdb.com/name/nm0690098
1944,Captain America,stunts,Tom Steele,https://www.imdb.com/name/nm0824685
1944,Captain America,stunts,Ken Terrell,https://www.imdb.com/name/nm0855827
1944,Captain America,stunts,Helen Thurston,https://www.imdb.com/name/nm0862249
1944,Captain America,stunts,Dale Van Sickel,https://www.imdb.com/name/nm0887975
1944,Captain America,stunts,Joe Yrigoyen,https://www.imdb.com/name/nm0950408
1944,Captain America,costume department,Adele Palmer,https://www.imdb.com/name/nm0011790
1944,Captain America,costume department,Robert Ramsey,https://www.imdb.com/name/nm0709069
1944,Captain America,music department,Herman Hand,https://www.imdb.com/name/nm0359471
1944,Captain America,music department,Walter Scharf,https://www.imdb.com/name/nm0770127
1944,Captain America,music department,Marlin Skiles,https://www.imdb.com/name/nm0804165
1986,Howard the Duck,cast,Lea Thompson,https://www.imdb.com/name/nm0000670
1986,Howard the Duck,cast,Jeffrey Jones,https://www.imdb.com/name/nm0000470
1986,Howard the Duck,cast,Tim Robbins,https://www.imdb.com/name/nm0000209
1986,Howard the Duck,cast,Ed Gale,https://www.imdb.com/name/nm0301839
1986,Howard the Duck,cast,Chip Zien,https://www.imdb.com/name/nm0956268
1986,Howard the Duck,cast,Tim Rose,https://www.imdb.com/name/nm0741714
1986,Howard the Duck,cast,Steve Sleap,https://www.imdb.com/name/nm0805666
1986,Howard the Duck,cast,Peter Baird,https://www.imdb.com/name/nm0047911
1986,Howard the Duck,cast,Mary Wells,https://www.imdb.com/name/nm0920342
1986,Howard the Duck,cast,Lisa Sturz,https://www.imdb.com/name/nm0836456
1986,Howard the Duck,cast,Jordan Prentice,https://www.imdb.com/name/nm0696015
1986,Howard the Duck,cast,Paul Guilfoyle,https://www.imdb.com/name/nm0002117
1986,Howard the Duck,cast,Liz Sagal,https://www.imdb.com/name/nm0755967
1986,Howard the Duck,cast,Dominique Davalos,https://www.imdb.com/name/nm0202495
1986,Howard the Duck,cast,Holly Robinson Peete,https://www.imdb.com/name/nm0005372
1986,Howard the Duck,cast,Tommy Swerdlow,https://www.imdb.com/name/nm0842476
1986,Howard the Duck,cast,Richard Edson,https://www.imdb.com/name/nm0002057
1986,Howard the Duck,cast,Miles Chapin,https://www.imdb.com/name/nm0152187
1986,Howard the Duck,cast,Richard McGonagle,https://www.imdb.com/name/nm0569501
1986,Howard the Duck,cast,Virginia Capers,https://www.imdb.com/name/nm0135102
1986,Howard the Duck,cast,Debbie Lee Carrington,https://www.imdb.com/name/nm0140559
1986,Howard the Duck,cast,Miguel Sandoval,https://www.imdb.com/name/nm0762153
1986,Howard the Duck,cast,Sheldon Feldner,https://www.imdb.com/name/nm0271154
1986,Howard the Duck,cast,Lee Anthony,https://www.imdb.com/name/nm0030933
1986,Howard the Duck,cast,Paul Comi,https://www.imdb.com/name/nm0173815
1986,Howard the Duck,cast,Maureen Coyne,https://www.imdb.com/name/nm0185441
1986,Howard the Duck,cast,James Lashly,https://www.imdb.com/name/nm0489570
1986,Howard the Duck,cast,Tom Parker,https://www.imdb.com/name/nm0662673
1986,Howard the Duck,cast,Ed Holmes,https://www.imdb.com/name/nm8654580
1986,Howard the Duck,cast,David Paymer,https://www.imdb.com/name/nm0001601
1986,Howard the Duck,cast,William Hall,https://www.imdb.com/name/nm0356220
1986,Howard the Duck,cast,Denny Delk,https://www.imdb.com/name/nm0217246
1986,Howard the Duck,cast,Martin Ganapoler,https://www.imdb.com/name/nm0304082
1986,Howard the Duck,cast,Tom Rayhall,https://www.imdb.com/name/nm0713142
1986,Howard the Duck,cast,Gary Littlejohn,https://www.imdb.com/name/nm0514724
1986,Howard the Duck,cast,Thomas Dolby,https://www.imdb.com/name/nm0230884
1986,Howard the Duck,cast,Kristopher Logan,https://www.imdb.com/name/nm0517606
1986,Howard the Duck,cast,Reed Kirk Rahlmann,https://www.imdb.com/name/nm0706707
1986,Howard the Duck,cast,John Fleck,https://www.imdb.com/name/nm0281387
